Id,Weekly_Sales
31_18_2013-04-05,2423.63605115
31_18_2013-04-12,2423.63605115
31_18_2013-04-19,2789.58229149
31_18_2013-04-26,2065.09645062
31_18_2013-05-03,2423.63605115
31_18_2013-05-10,2423.63605115
31_18_2013-05-17,1379.11895028
31_18_2013-05-24,1313.60156345
31_18_2013-05-31,1313.60156345
31_18_2013-06-07,1313.60156345
31_18_2013-06-14,816.551212993
31_18_2013-06-21,816.551212993
31_18_2013-07-19,816.551212993
31_19_2012-11-02,33.3695182187
31_19_2012-11-09,55.4883422436
31_19_2012-11-16,62.9159813801
31_19_2012-11-23,39.990484688
31_19_2012-11-30,43.8315762445
31_19_2012-12-07,64.4676919286
31_19_2012-12-14,46.8307088566
31_19_2012-12-21,51.2546171518
31_19_2012-12-28,39.990484688
31_19_2013-01-04,37.7719935371
31_19_2013-01-11,45.4897851015
31_19_2013-01-18,32.4068808539
31_19_2013-01-25,37.0068082085
31_19_2013-02-01,33.3695182187
31_19_2013-02-08,38.7558044699
31_19_2013-02-15,28.7034754697
31_19_2013-02-22,28.2450340411
31_19_2013-03-01,25.5059268719
31_19_2013-03-08,25.5059268719
31_19_2013-03-15,45.4897851015
31_19_2013-03-22,43.3635211025
31_19_2013-03-29,32.4068808539
31_19_2013-04-05,29.398583614
31_19_2013-04-12,45.4897851015
31_19_2013-04-19,64.8391365158
31_19_2013-04-26,44.2654676095
31_19_2013-05-03,71.84
31_19_2013-05-10,64.4995343239
31_19_2013-05-17,44.7031657374
31_19_2013-05-24,32.4068808539
31_19_2013-05-31,33.6701519825
31_19_2013-06-07,55.4883422436
31_19_2013-06-14,47.8631813171
31_19_2013-06-21,44.5278066866
31_19_2013-06-28,37.0985839004
31_19_2013-07-05,52.5829026706
31_19_2013-07-12,52.9188218106
31_19_2013-07-19,53.714978214
31_19_2013-07-26,31.2755133738
31_20_2012-11-02,5625.52796333
31_20_2012-11-09,5498.50749313
31_20_2012-11-16,5477.74268582
31_20_2012-11-23,7213.63
31_20_2012-11-30,5577.41784276
31_20_2012-12-07,5529.30310303
31_20_2012-12-14,5440.38905049
31_20_2012-12-21,5978.74866494
31_20_2012-12-28,5558.50242666
31_20_2013-01-04,6268.9539595
31_20_2013-01-11,6253.82130032
31_20_2013-01-18,6129.84530644
31_20_2013-01-25,6038.79421172
31_20_2013-02-01,6988.54356421
31_20_2013-02-08,7194.53488731
31_20_2013-02-15,6736.41656468
31_20_2013-02-22,6764.59639286
31_20_2013-03-01,7027.73461691
31_20_2013-03-08,7007.67358086
31_20_2013-03-15,6787.22036819
31_20_2013-03-22,6713.33005603
31_20_2013-03-29,6106.59731483
31_20_2013-04-05,7027.73461691
31_20_2013-04-12,6943.85333166
31_20_2013-04-19,6576.25481783
31_20_2013-04-26,6241.71585688
31_20_2013-05-03,6983.09832889
31_20_2013-05-10,6877.06023617
31_20_2013-05-17,6475.48148778
31_20_2013-05-24,6642.33860676
31_20_2013-05-31,6342.5369094
31_20_2013-06-07,7146.87727228
31_20_2013-06-14,6994.6148195
31_20_2013-06-21,6994.6148195
31_20_2013-06-28,6965.47914207
31_20_2013-07-05,7293.61649518
31_20_2013-07-12,7368.74041538
31_20_2013-07-19,6965.47914207
31_20_2013-07-26,6978.46803903
31_21_2012-11-02,3999.40504089
31_21_2012-11-09,3999.40504089
31_21_2012-11-16,3999.40504089
31_21_2012-11-23,4497.05602572
31_21_2012-11-30,3816.5
31_21_2012-12-07,4303.91654302
31_21_2012-12-14,6625.42
31_21_2012-12-21,7952.56
31_21_2012-12-28,3843.56
31_21_2013-01-04,4169.08763749
31_21_2013-01-11,3954.0018078
31_21_2013-01-18,4271.34141159
31_21_2013-01-25,3836.02168027
31_21_2013-02-01,4131.98175438
31_21_2013-02-08,4549.62830121
31_21_2013-02-15,4557.36598753
31_21_2013-02-22,4566.79709668
31_21_2013-03-01,4788.33571805
31_21_2013-03-08,4552.69611638
31_21_2013-03-15,4546.55202011
31_21_2013-03-22,4546.55202011
31_21_2013-03-29,4497.05602572
31_21_2013-04-05,4557.36598753
31_21_2013-04-12,4552.69611638
31_21_2013-04-19,4484.0270127
31_21_2013-04-26,4528.94135341
31_21_2013-05-03,4373.10879147
31_21_2013-05-10,4352.62557016
31_21_2013-05-17,4271.34141159
31_21_2013-05-24,4296.43835469
31_21_2013-05-31,4072.47903667
31_21_2013-06-07,4257.51587719
31_21_2013-06-14,4257.51587719
31_21_2013-06-21,4072.47903667
31_21_2013-06-28,3775.49904543
31_21_2013-07-05,3909.30007398
31_21_2013-07-12,3856.95789889
31_21_2013-07-19,3963.880131
31_21_2013-07-26,3791.18305553
31_22_2012-11-02,8480.19992025
31_22_2012-11-09,8111.24738975
31_22_2012-11-16,8556.0888316
31_22_2012-11-23,15742.5059758
31_22_2012-11-30,13518.5497824
31_22_2012-12-07,9323.78244492
31_22_2012-12-14,10120.9112663
31_22_2012-12-21,16008.9309696
31_22_2012-12-28,10260.4860133
31_22_2013-01-04,7566.71189368
31_22_2013-01-11,7542.10390437
31_22_2013-01-18,7555.81666809
31_22_2013-01-25,7555.81666809
31_22_2013-02-01,11398.1529655
31_22_2013-02-08,11858.2931888
31_22_2013-02-15,11398.1529655
31_22_2013-02-22,11252.4578742
31_22_2013-03-01,10907.2737631
31_22_2013-03-08,10224.6958375
31_22_2013-03-15,10224.6958375
31_22_2013-03-22,9168.01022343
31_22_2013-03-29,8972.05159874
31_22_2013-04-05,9068.19187927
31_22_2013-04-12,8495.07480989
31_22_2013-04-19,7588.7463599
31_22_2013-04-26,8111.24738975
31_22_2013-05-03,7588.7463599
31_22_2013-05-10,7551.15935983
31_22_2013-05-17,7100.26550539
31_22_2013-05-24,7345.19935504
31_22_2013-05-31,7130.90468947
31_22_2013-06-07,7130.90468947
31_22_2013-06-14,6769.38208767
31_22_2013-06-21,7460.75690764
31_22_2013-06-28,7430.14176634
31_22_2013-07-05,7719.89646906
31_22_2013-07-12,7661.91872476
31_22_2013-07-19,8071.90749404
31_22_2013-07-26,7936.83663931
31_23_2012-11-02,21515.8002603
31_23_2012-11-09,21455.3957959
31_23_2012-11-16,21455.3957959
31_23_2012-11-23,25887.1781356
31_23_2012-11-30,24104.7452228
31_23_2012-12-07,26599.1532416
31_23_2012-12-14,27872.5489733
31_23_2012-12-21,42543.0625274
31_23_2012-12-28,20689.18
31_23_2013-01-04,17827.9128555
31_23_2013-01-11,17667.6843561
31_23_2013-01-18,17639.4252634
31_23_2013-01-25,17436.7749727
31_23_2013-02-01,18186.9038277
31_23_2013-02-08,19858.2009736
31_23_2013-02-15,17997.6048432
31_23_2013-02-22,18895.8575477
31_23_2013-03-01,19094.9681179
31_23_2013-03-08,18904.0099174
31_23_2013-03-15,21308.8508464
31_23_2013-03-22,21599.466155
31_23_2013-03-29,18667.6086477
31_23_2013-04-05,20306.4863264
31_23_2013-04-12,19990.8653182
31_23_2013-04-19,19094.9681179
31_23_2013-04-26,18904.0099174
31_23_2013-05-03,19930.8399766
31_23_2013-05-10,19930.8399766
31_23_2013-05-17,20620.5480975
31_23_2013-05-24,21809.4433382
31_23_2013-05-31,19990.8653182
31_23_2013-06-07,21308.8508464
31_23_2013-06-14,22741.7207203
31_23_2013-06-21,23066.6911249
31_23_2013-06-28,22791.3102708
31_23_2013-07-05,21613.3718555
31_23_2013-07-12,21600.553842
31_23_2013-07-19,21600.553842
31_23_2013-07-26,23228.121662
31_24_2012-11-02,4875.32191131
31_24_2012-11-09,4494.40194857
31_24_2012-11-16,4990.84923096
31_24_2012-11-23,7551.75935616
31_24_2012-11-30,6355.17640877
31_24_2012-12-07,6237.14703757
31_24_2012-12-14,6660.86352879
31_24_2012-12-21,7039.00144019
31_24_2012-12-28,4054.06
31_24_2013-01-04,3292.16894731
31_24_2013-01-11,3248.01937066
31_24_2013-01-18,3307.05020162
31_24_2013-01-25,3307.05020162
31_24_2013-02-01,3597.07438284
31_24_2013-02-08,3832.99001539
31_24_2013-02-15,3707.27208302
31_24_2013-02-22,3670.33495761
31_24_2013-03-01,4113.278542
31_24_2013-03-08,3832.99001539
31_24_2013-03-15,3939.46262068
31_24_2013-03-22,3707.27208302
31_24_2013-03-29,3774.00283083
31_24_2013-04-05,3786.19248885
31_24_2013-04-12,3774.00283083
31_24_2013-04-19,3571.49058449
31_24_2013-04-26,3561.89068279
31_24_2013-05-03,3530.56879439
31_24_2013-05-10,3567.10667495
31_24_2013-05-17,3586.51991609
31_24_2013-05-24,3504.59222847
31_24_2013-05-31,3504.59222847
31_24_2013-06-07,3571.49058449
31_24_2013-06-14,3586.51991609
31_24_2013-06-21,3481.40061359
31_24_2013-06-28,3692.49936004
31_24_2013-07-05,3571.49058449
31_24_2013-07-12,3707.21507366
31_24_2013-07-19,3654.86477637
31_24_2013-07-26,3670.33495761
31_25_2012-11-02,8797.34830499
31_25_2012-11-09,9429.41480296
31_25_2012-11-16,9359.7803619
31_25_2012-11-23,10525.2564886
31_25_2012-11-30,8873.09429811
31_25_2012-12-07,9664.72629764
31_25_2012-12-14,10140.0590436
31_25_2012-12-21,14565.6346394
31_25_2012-12-28,9156.37
31_25_2013-01-04,7093.36303658
31_25_2013-01-11,7060.89253974
31_25_2013-01-18,7009.99957331
31_25_2013-01-25,7104.88099659
31_25_2013-02-01,7455.26588412
31_25_2013-02-08,9292.98925788
31_25_2013-02-15,10192.5664601
31_25_2013-02-22,10047.2917374
31_25_2013-03-01,9276.65779208
31_25_2013-03-08,10218.1767547
31_25_2013-03-15,10495.0378747
31_25_2013-03-22,10493.9889404
31_25_2013-03-29,9675.52499377
31_25_2013-04-05,10495.0378747
31_25_2013-04-12,10520.4064939
31_25_2013-04-19,10753.5239276
31_25_2013-04-26,9947.03872775
31_25_2013-05-03,10140.0590436
31_25_2013-05-10,10729.3105334
31_25_2013-05-17,9954.30322231
31_25_2013-05-24,10047.2917374
31_25_2013-05-31,10038.0327435
31_25_2013-06-07,9816.14241771
31_25_2013-06-14,9699.69798643
31_25_2013-06-21,9675.52499377
31_25_2013-06-28,9396.02201645
31_25_2013-07-05,8615.91280536
31_25_2013-07-12,8419.51226145
31_25_2013-07-19,8550.05742534
31_25_2013-07-26,8729.72880685
31_26_2012-11-02,8943.39515541
31_26_2012-11-09,9174.05393967
31_26_2012-11-16,9189.66497447
31_26_2012-11-23,10866.365958
31_26_2012-11-30,8529.50826645
31_26_2012-12-07,8670.03227373
31_26_2012-12-14,8943.39515541
31_26_2012-12-21,11939.2587062
31_26_2012-12-28,8393.60662263
31_26_2013-01-04,4837.31152343
31_26_2013-01-11,4781.43538359
31_26_2013-01-18,5495.87059792
31_26_2013-01-25,5746.82
31_26_2013-02-01,6958.84015641
31_26_2013-02-08,7759.84226445
31_26_2013-02-15,7540.24315763
31_26_2013-02-22,7763.58016018
31_26_2013-03-01,7887.12284134
31_26_2013-03-08,7887.12284134
31_26_2013-03-15,7821.63687255
31_26_2013-03-22,7799.7458572
31_26_2013-03-29,7596.92599661
31_26_2013-04-05,7838.47401483
31_26_2013-04-12,7619.43291112
31_26_2013-04-19,7535.73386704
31_26_2013-04-26,7596.92599661
31_26_2013-05-03,7588.64941456
31_26_2013-05-10,7596.92599661
31_26_2013-05-17,6746.09166846
31_26_2013-05-24,6815.55353372
31_26_2013-05-31,6600.05124638
31_26_2013-06-07,6744.02724238
31_26_2013-06-14,6600.05124638
31_26_2013-06-21,6628.32437597
31_26_2013-06-28,6017.63185962
31_26_2013-07-05,6100.60890548
31_26_2013-07-12,5741.59590073
31_26_2013-07-19,6214.38214015
31_26_2013-07-26,5936.80227699
31_27_2012-11-02,1713.46376275
31_27_2012-11-09,1918.379835
31_27_2012-11-16,1929.74694426
31_27_2012-11-23,2687.11487504
31_27_2012-11-30,2625.21329923
31_27_2012-12-07,2817.93453061
31_27_2012-12-14,2817.93453061
31_27_2012-12-21,3854.52590834
31_27_2012-12-28,2489.24
31_27_2013-01-04,1470.47881227
31_27_2013-01-11,1470.47881227
31_27_2013-01-18,1508.3193773
31_27_2013-01-25,1405.63500849
31_27_2013-02-01,1381.91467639
31_27_2013-02-08,1405.63500849
31_27_2013-02-15,1398.88622369
31_27_2013-02-22,1407.16595466
31_27_2013-03-01,1388.00681111
31_27_2013-03-08,1351.65656367
31_27_2013-03-15,1324.13672277
31_27_2013-03-22,1317.64511123
31_27_2013-03-29,1343.9709011
31_27_2013-04-05,1244.75008469
31_27_2013-04-12,1186.01714115
31_27_2013-04-19,1018.52333165
31_27_2013-04-26,1306.07378256
31_27_2013-05-03,958.639256259
31_27_2013-05-10,958.639256259
31_27_2013-05-17,826.013970767
31_27_2013-05-24,1033.88093921
31_27_2013-05-31,963.161600237
31_27_2013-06-07,794.520886633
31_27_2013-06-14,777.95000354
31_27_2013-06-21,844.174633164
31_27_2013-06-28,985.820769421
31_27_2013-07-05,786.504886606
31_27_2013-07-12,777.95000354
31_27_2013-07-19,871.887528001
31_27_2013-07-26,1009.79592858
31_28_2012-11-02,987.137783624
31_28_2012-11-09,871.799188252
31_28_2012-11-16,1054.40635056
31_28_2012-11-23,934.321807925
31_28_2012-11-30,968.592266187
31_28_2012-12-07,864.375622735
31_28_2012-12-14,1114.61023423
31_28_2012-12-21,1170.51500661
31_28_2012-12-28,916.808339773
31_28_2013-01-04,815.243751458
31_28_2013-01-11,844.950181409
31_28_2013-01-18,851.756488331
31_28_2013-01-25,807.504954751
31_28_2013-02-01,785.800789705
31_28_2013-02-08,768.323153259
31_28_2013-02-15,844.440012304
31_28_2013-02-22,820.883085249
31_28_2013-03-01,773.736627951
31_28_2013-03-08,754.205631334
31_28_2013-03-15,700.06558536
31_28_2013-03-22,663.544787308
31_28_2013-03-29,760.767346574
31_28_2013-04-05,668.153795404
31_28_2013-04-12,625.063490402
31_28_2013-04-19,598.648767324
31_28_2013-04-26,721.143574061
31_28_2013-05-03,616.137514348
31_28_2013-05-10,615.705993461
31_28_2013-05-17,493.562785641
31_28_2013-05-24,478.52669953
31_28_2013-05-31,506.134300478
31_28_2013-06-07,387.795377208
31_28_2013-06-14,365.773643737
31_28_2013-06-21,360.751717322
31_28_2013-06-28,355.975484527
31_28_2013-07-05,361.539825387
31_28_2013-07-12,328.862154127
31_28_2013-07-19,367.325360056
31_28_2013-07-26,331.211193582
31_29_2012-11-02,5177.53673565
31_29_2012-11-09,4770.45480778
31_29_2012-11-16,5313.24081889
31_29_2012-11-23,6446.17282095
31_29_2012-11-30,6334.10375499
31_29_2012-12-07,5554.63725853
31_29_2012-12-14,6558.79746734
31_29_2012-12-21,10245.6513344
31_29_2012-12-28,8489.11252072
31_29_2013-01-04,4367.13867735
31_29_2013-01-11,4435.67923992
31_29_2013-01-18,4873.3762098
31_29_2013-01-25,4216.91654243
31_29_2013-02-01,4822.86888566
31_29_2013-02-08,5403.89186431
31_29_2013-02-15,5593.37737901
31_29_2013-02-22,5391.26931601
31_29_2013-03-01,4890.2066345
31_29_2013-03-08,4642.00803016
31_29_2013-03-15,4614.09977664
31_29_2013-03-22,4546.90764815
31_29_2013-03-29,4289.73025446
31_29_2013-04-05,4614.09977664
31_29_2013-04-12,4304.17269959
31_29_2013-04-19,4534.62120027
31_29_2013-04-26,4435.67923992
31_29_2013-05-03,4304.17269959
31_29_2013-05-10,4304.17269959
31_29_2013-05-17,4473.85028265
31_29_2013-05-24,4365.81498555
31_29_2013-05-31,4317.31808609
31_29_2013-06-07,4185.33683862
31_29_2013-06-14,4236.53559415
31_29_2013-06-21,4451.50754547
31_29_2013-06-28,4339.62205321
31_29_2013-07-05,4185.33683862
31_29_2013-07-12,4185.33683862
31_29_2013-07-19,4436.15929417
31_29_2013-07-26,4304.79030789
31_30_2012-11-02,2343.65711378
31_30_2012-11-09,2487.79362894
31_30_2012-11-16,2458.87890682
31_30_2012-11-23,2822.43531813
31_30_2012-11-30,2722.95998893
31_30_2012-12-07,2247.5848959
31_30_2012-12-14,2161.14557102
31_30_2012-12-21,2822.43531813
31_30_2012-12-28,2733.86307553
31_30_2013-01-04,2183.76
31_30_2013-01-11,2156.49675542
31_30_2013-01-18,2181.99478693
31_30_2013-01-25,1943.88154401
31_30_2013-02-01,2357.98172191
31_30_2013-02-08,3489.8803768
31_30_2013-02-15,3621.1225867
31_30_2013-02-22,3734.31517991
31_30_2013-03-01,3532.65569508
31_30_2013-03-08,3559.00189587
31_30_2013-03-15,3621.1225867
31_30_2013-03-22,3655.54785517
31_30_2013-03-29,3532.65569508
31_30_2013-04-05,3532.65569508
31_30_2013-04-12,3603.35699593
31_30_2013-04-19,3747.13308465
31_30_2013-04-26,3655.54785517
31_30_2013-05-03,3559.00189587
31_30_2013-05-10,3559.00189587
31_30_2013-05-17,3747.13308465
31_30_2013-05-24,3801.34561544
31_30_2013-05-31,3559.00189587
31_30_2013-06-07,3621.1225867
31_30_2013-06-14,3603.35699593
31_30_2013-06-21,3801.34561544
31_30_2013-06-28,3621.1225867
31_30_2013-07-05,3517.14020705
31_30_2013-07-12,3517.14020705
31_30_2013-07-19,3621.1225867
31_30_2013-07-26,3603.35699593
31_31_2012-11-02,2053.71392039
31_31_2012-11-09,2053.71392039
31_31_2012-11-16,2101.00762458
31_31_2012-11-23,2336.85301042
31_31_2012-11-30,2143.28895864
31_31_2012-12-07,4398.45006066
31_31_2012-12-14,4397.59178683
31_31_2012-12-21,4697.42966679
31_31_2012-12-28,3105.04798636
31_31_2013-01-04,1988.33093026
31_31_2013-01-11,1909.66891624
31_31_2013-01-18,1932.65830558
31_31_2013-01-25,1866.84789425
31_31_2013-02-01,1793.57874688
31_31_2013-02-08,1763.67161284
31_31_2013-02-15,1847.35723148
31_31_2013-02-22,1881.63160994
31_31_2013-03-01,1808.34224348
31_31_2013-03-08,1801.01711349
31_31_2013-03-15,1866.84789425
31_31_2013-03-22,1877.36662554
31_31_2013-03-29,1848.718883
31_31_2013-04-05,1763.67161284
31_31_2013-04-12,1841.58765297
31_31_2013-04-19,1808.34224348
31_31_2013-04-26,1843.54123283
31_31_2013-05-03,1632.90586455
31_31_2013-05-10,1808.34224348
31_31_2013-05-17,1798.37626236
31_31_2013-05-24,1823.04840982
31_31_2013-05-31,1797.39485806
31_31_2013-06-07,1632.90586455
31_31_2013-06-14,1850.43463087
31_31_2013-06-21,1850.43463087
31_31_2013-06-28,1843.54123283
31_31_2013-07-05,1823.04840982
31_31_2013-07-12,2062.5453672
31_31_2013-07-19,2028.69312233
31_31_2013-07-26,2334.53511084
31_32_2012-11-02,5282.40332463
31_32_2012-11-09,5418.28936962
31_32_2012-11-16,5891.67394468
31_32_2012-11-23,5567.85942081
31_32_2012-11-30,5496.80872916
31_32_2012-12-07,6085.92792949
31_32_2012-12-14,6722.12100007
31_32_2012-12-21,22479.0318467
31_32_2012-12-28,11158.22
31_32_2013-01-04,4631.50475438
31_32_2013-01-11,4817.57718926
31_32_2013-01-18,5372.41026365
31_32_2013-01-25,4604.69923173
31_32_2013-02-01,4974.09255664
31_32_2013-02-08,7132.79618217
31_32_2013-02-15,10950.5610438
31_32_2013-02-22,5663.28750094
31_32_2013-03-01,5894.29275061
31_32_2013-03-08,5839.6037874
31_32_2013-03-15,6143.4327989
31_32_2013-03-22,5320.52699135
31_32_2013-03-29,5320.52699135
31_32_2013-04-05,5873.82758489
31_32_2013-04-12,6087.47652895
31_32_2013-04-19,6097.2564839
31_32_2013-04-26,5779.0373057
31_32_2013-05-03,5955.35279835
31_32_2013-05-10,6221.66315168
31_32_2013-05-17,7094.99728747
31_32_2013-05-24,5496.80872916
31_32_2013-05-31,5465.08741083
31_32_2013-06-07,6015.80591075
31_32_2013-06-14,6302.42662181
31_32_2013-06-21,5567.85942081
31_32_2013-06-28,5320.52699135
31_32_2013-07-05,5873.82758489
31_32_2013-07-12,5894.29275061
31_32_2013-07-19,5873.82758489
31_32_2013-07-26,5260.69785054
31_33_2012-11-02,5174.23145399
31_33_2012-11-09,5125.34471543
31_33_2012-11-16,5192.18687918
31_33_2012-11-23,6337.94201567
31_33_2012-11-30,6228.99048488
31_33_2012-12-07,6036.46920948
31_33_2012-12-14,7108.19111169
31_33_2012-12-21,8914.11549718
31_33_2012-12-28,7409.08723151
31_33_2013-01-04,4039.06
31_33_2013-01-11,3714.98581619
31_33_2013-01-18,3636.68680526
31_33_2013-01-25,3811.71096802
31_33_2013-02-01,4187.14370936
31_33_2013-02-08,4216.08266661
31_33_2013-02-15,4007.46159768
31_33_2013-02-22,3922.40072286
31_33_2013-03-01,4348.69764819
31_33_2013-03-08,4255.19316132
31_33_2013-03-15,4184.49716061
31_33_2013-03-22,4024.51058557
31_33_2013-03-29,4184.54918644
31_33_2013-04-05,4271.50970701
31_33_2013-04-12,4255.19316132
31_33_2013-04-19,4024.51058557
31_33_2013-04-26,4140.83324475
31_33_2013-05-03,4213.15860696
31_33_2013-05-10,4184.54918644
31_33_2013-05-17,4014.89453234
31_33_2013-05-24,4184.49716061
31_33_2013-05-31,4208.23547663
31_33_2013-06-07,4208.23547663
31_33_2013-06-14,4140.83324475
31_33_2013-06-21,4023.25738032
31_33_2013-06-28,4270.55719401
31_33_2013-07-05,4235.1745967
31_33_2013-07-12,4198.26823198
31_33_2013-07-19,4271.50970701
31_33_2013-07-26,4558.04566857
31_34_2012-11-02,12291.7175926
31_34_2012-11-09,12555.2610546
31_34_2012-11-16,12559.1107663
31_34_2012-11-23,13731.4913367
31_34_2012-11-30,11986.0118236
31_34_2012-12-07,12260.6127735
31_34_2012-12-14,12559.1107663
31_34_2012-12-21,13922.1252538
31_34_2012-12-28,12204.9078242
31_34_2013-01-04,10033.3947706
31_34_2013-01-11,10289.908786
31_34_2013-01-18,10482.1589873
31_34_2013-01-25,10592.6603124
31_34_2013-02-01,10742.1973728
31_34_2013-02-08,14660.8438094
31_34_2013-02-15,14913.5302803
31_34_2013-02-22,15608.2753018
31_34_2013-03-01,15589.703647
31_34_2013-03-08,15443.9161879
31_34_2013-03-15,15443.9161879
31_34_2013-03-22,15610.2746428
31_34_2013-03-29,15186.6837619
31_34_2013-04-05,15543.1770302
31_34_2013-04-12,14954.1957379
31_34_2013-04-19,15204.2324021
31_34_2013-04-26,15204.2324021
31_34_2013-05-03,14714.3786739
31_34_2013-05-10,14714.3786739
31_34_2013-05-17,15243.1729102
31_34_2013-05-24,15594.5371825
31_34_2013-05-31,14954.1957379
31_34_2013-06-07,15186.6837619
31_34_2013-06-14,14954.1957379
31_34_2013-06-21,15186.6837619
31_34_2013-06-28,14368.9515934
31_34_2013-07-05,13902.1139429
31_34_2013-07-12,12986.3575986
31_34_2013-07-19,14244.1313823
31_34_2013-07-26,13941.0247828
31_35_2012-11-02,1575.32827941
31_35_2012-11-09,1572.37171109
31_35_2012-11-16,1535.59221858
31_35_2012-11-23,1654.95965106
31_35_2012-11-30,1508.44670958
31_35_2012-12-07,1499.46695954
31_35_2012-12-14,1523.57775537
31_35_2012-12-21,1802.39179351
31_35_2012-12-28,1523.57775537
31_35_2013-01-04,1356.84640802
31_35_2013-01-11,1424.58151003
31_35_2013-01-18,1474.98479692
31_35_2013-01-25,1477.10664296
31_35_2013-02-01,1456.4116839
31_35_2013-02-08,1527.78566851
31_35_2013-02-15,1577.51003146
31_35_2013-02-22,1589.84647021
31_35_2013-03-01,1507.14437179
31_35_2013-03-08,1523.57775537
31_35_2013-03-15,1595.57313926
31_35_2013-03-22,1681.11684393
31_35_2013-03-29,1533.97410742
31_35_2013-04-05,1533.97410742
31_35_2013-04-12,1583.87272484
31_35_2013-04-19,1767.90793267
31_35_2013-04-26,1638.79300267
31_35_2013-05-03,1621.51913862
31_35_2013-05-10,1602.02821368
31_35_2013-05-17,1824.03601287
31_35_2013-05-24,1819.6669221
31_35_2013-05-31,1687.82801106
31_35_2013-06-07,1621.11910125
31_35_2013-06-14,1624.83291552
31_35_2013-06-21,1815.25403347
31_35_2013-06-28,1655.26656002
31_35_2013-07-05,1527.78566851
31_35_2013-07-12,1443.0379208
31_35_2013-07-19,1583.87272484
31_35_2013-07-26,1577.51003146
31_36_2012-11-02,1356.68745522
31_36_2012-11-09,1322.25647529
31_36_2012-11-16,1377.63984619
31_36_2012-11-23,1743.06327003
31_36_2012-11-30,1743.06327003
31_36_2012-12-07,1761.91811733
31_36_2012-12-14,1788.31968793
31_36_2012-12-21,1762.21238652
31_36_2012-12-28,1714.41038463
31_36_2013-01-04,970.169775652
31_36_2013-01-11,1094.99923538
31_36_2013-01-18,974.374733797
31_36_2013-01-25,974.374733797
31_36_2013-02-01,970.169775652
31_36_2013-02-08,1094.99923538
31_36_2013-02-15,1024.97415026
31_36_2013-02-22,801.198053552
31_36_2013-03-01,778.7076048
31_36_2013-03-08,938.619398052
31_36_2013-03-15,1024.97415026
31_36_2013-03-22,1094.99923538
31_36_2013-03-29,1254.24006668
31_36_2013-04-05,1356.68745522
31_36_2013-04-12,1356.68745522
31_36_2013-04-19,1360.68652117
31_36_2013-04-26,1254.24006668
31_36_2013-05-03,1356.68745522
31_36_2013-05-10,1377.63984619
31_36_2013-05-17,1756.29358257
31_36_2013-05-24,3084.03179836
31_36_2013-05-31,3084.03179836
31_36_2013-06-07,3155.30463836
31_36_2013-06-14,3348.94483837
31_36_2013-06-21,3348.94483837
31_36_2013-06-28,3623.05030661
31_36_2013-07-05,3259.66548016
31_36_2013-07-12,1807.53220303
31_36_2013-07-19,1702.22077712
31_36_2013-07-26,1476.15667773
31_37_2012-11-02,2680.72
31_37_2012-11-09,2623.25073689
31_37_2012-11-16,2533.25512264
31_37_2012-11-23,2572.20422648
31_37_2012-11-30,2533.01111592
31_37_2012-12-07,2647.18799982
31_37_2012-12-14,2533.01111592
31_37_2012-12-21,2623.25073689
31_37_2012-12-28,2543.74822033
31_37_2013-01-04,2787.86861861
31_37_2013-01-11,2991.01632572
31_37_2013-01-18,2924.32173095
31_37_2013-01-25,2890.12993205
31_37_2013-02-01,2909.07938475
31_37_2013-02-08,3029.89090202
31_37_2013-02-15,3034.13800537
31_37_2013-02-22,2935.11012681
31_37_2013-03-01,2924.32173095
31_37_2013-03-08,3029.89090202
31_37_2013-03-15,3063.3151706
31_37_2013-03-22,2867.13744089
31_37_2013-03-29,2856.05548678
31_37_2013-04-05,2871.99646142
31_37_2013-04-12,2839.37440814
31_37_2013-04-19,2673.38113555
31_37_2013-04-26,2756.87397749
31_37_2013-05-03,2839.04903275
31_37_2013-05-10,2820.78670224
31_37_2013-05-17,2756.87397749
31_37_2013-05-24,2637.172784
31_37_2013-05-31,2649.78745445
31_37_2013-06-07,2841.65008656
31_37_2013-06-14,2839.04903275
31_37_2013-06-21,2649.78745445
31_37_2013-06-28,2665.10217068
31_37_2013-07-05,2871.99646142
31_37_2013-07-12,2839.04903275
31_37_2013-07-19,2623.3243499
31_37_2013-07-26,2616.67867185
31_38_2012-11-02,78978.8878553
31_38_2012-11-09,78116.6996297
31_38_2012-11-16,77341.3552971
31_38_2012-11-23,66401.4375992
31_38_2012-11-30,77126.6669982
31_38_2012-12-07,78823.2276957
31_38_2012-12-14,80493.6046477
31_38_2012-12-21,77341.3552971
31_38_2012-12-28,77287.8099012
31_38_2013-01-04,89965.2384772
31_38_2013-01-11,90129.0939351
31_38_2013-01-18,85035.1754498
31_38_2013-01-25,85745.8703042
31_38_2013-02-01,91826.6650061
31_38_2013-02-08,89634.7686847
31_38_2013-02-15,84388.4858424
31_38_2013-02-22,85002.7066066
31_38_2013-03-01,91034.841412
31_38_2013-03-08,89080.28884
31_38_2013-03-15,81647.2008564
31_38_2013-03-22,82126.9233369
31_38_2013-03-29,82090.2312465
31_38_2013-04-05,90850.1574183
31_38_2013-04-12,83551.3645213
31_38_2013-04-19,81647.2008564
31_38_2013-04-26,82126.9233369
31_38_2013-05-03,91014.770593
31_38_2013-05-10,87781.4170508
31_38_2013-05-17,78869.9403037
