Id,Weekly_Sales
45_4_2013-04-19,23648.0437645
45_4_2013-04-26,23932.530156
45_4_2013-05-03,25616.1722737
45_4_2013-05-10,24793.2365684
45_4_2013-05-17,24106.2572515
45_4_2013-05-24,25164.9583451
45_4_2013-05-31,24087.9355744
45_4_2013-06-07,25697.0519598
45_4_2013-06-14,25107.5335282
45_4_2013-06-21,24903.2730229
45_4_2013-06-28,24523.2980872
45_4_2013-07-05,25283.948131
45_4_2013-07-12,24407.5657956
45_4_2013-07-19,24879.4878471
45_4_2013-07-26,24029.8212458
45_5_2012-11-02,17971.5814774
45_5_2012-11-09,19741.4830054
45_5_2012-11-16,20542.393615
45_5_2012-11-23,52729.0337231
45_5_2012-11-30,42065.741551
45_5_2012-12-07,31611.1481459
45_5_2012-12-14,38275.1827875
45_5_2012-12-21,52107.2194972
45_5_2012-12-28,35800.9825123
45_5_2013-01-04,13028.2162156
45_5_2013-01-11,11426.1992314
45_5_2013-01-18,11315.8771106
45_5_2013-01-25,12203.3851823
45_5_2013-02-01,15451.3431723
45_5_2013-02-08,18190.6842458
45_5_2013-02-15,18834.9482079
45_5_2013-02-22,17542.159568
45_5_2013-03-01,17041.5224605
45_5_2013-03-08,16915.2648719
45_5_2013-03-15,15443.0299005
45_5_2013-03-22,16861.3711134
45_5_2013-03-29,16317.8511944
45_5_2013-04-05,15933.7528093
45_5_2013-04-12,12108.2281174
45_5_2013-04-19,13521.7083031
45_5_2013-04-26,15713.8570829
45_5_2013-05-03,13385.0511966
45_5_2013-05-10,13130.7489754
45_5_2013-05-17,12480.5660073
45_5_2013-05-24,11501.9747251
45_5_2013-05-31,11684.1868146
45_5_2013-06-07,12494.9424859
45_5_2013-06-14,12794.9934769
45_5_2013-06-21,11823.0063306
45_5_2013-06-28,9266.22878999
45_5_2013-07-05,10094.5911954
45_5_2013-07-12,9594.0674266
45_5_2013-07-19,9209.73319293
45_5_2013-07-26,8685.65577869
45_6_2012-11-02,1910.3166087
45_6_2012-11-09,2013.41259982
45_6_2012-11-16,2091.14410126
45_6_2012-11-23,12815.5668248
45_6_2012-11-30,7797.5468748
45_6_2012-12-07,4244.28116323
45_6_2012-12-14,7061.3968921
45_6_2012-12-21,13256.4092902
45_6_2012-12-28,8765.15605672
45_6_2013-01-04,1911.64581204
45_6_2013-01-11,1958.08244035
45_6_2013-01-18,1945.82805616
45_6_2013-01-25,1664.01789231
45_6_2013-02-01,2353.0392453
45_6_2013-02-08,2471.34873348
45_6_2013-02-15,2436.7055832
45_6_2013-02-22,1969.39663493
45_6_2013-03-01,2197.07134474
45_6_2013-03-08,2540.6330225
45_6_2013-03-15,2532.72886067
45_6_2013-03-22,2110.69527234
45_6_2013-03-29,2138.89264528
45_6_2013-04-05,2680.01414717
45_6_2013-04-12,2631.88022966
45_6_2013-04-19,2425.41882726
45_6_2013-04-26,2283.04860762
45_6_2013-05-03,2818.46909485
45_6_2013-05-10,3043.34803946
45_6_2013-05-17,3140.33170516
45_6_2013-05-24,2679.33852454
45_6_2013-05-31,2776.75930535
45_6_2013-06-07,3260.26464823
45_6_2013-06-14,3357.74077439
45_6_2013-06-21,3080.92070099
45_6_2013-06-28,2935.47383225
45_6_2013-07-05,2875.31488062
45_6_2013-07-12,2762.24585291
45_6_2013-07-19,2175.00560154
45_6_2013-07-26,2469.81157336
45_7_2012-11-02,25670.2521876
45_7_2012-11-09,26351.6460734
45_7_2012-11-16,28884.5220005
45_7_2012-11-23,70338.2607064
45_7_2012-11-30,63958.7162832
45_7_2012-12-07,59129.509892
45_7_2012-12-14,78481.4163234
45_7_2012-12-21,124979.031521
45_7_2012-12-28,53713.9260601
45_7_2013-01-04,9839.90492153
45_7_2013-01-11,9515.63671183
45_7_2013-01-18,9300.42003694
45_7_2013-01-25,9592.75585651
45_7_2013-02-01,12672.7408624
45_7_2013-02-08,13376.3631264
45_7_2013-02-15,15061.8267862
45_7_2013-02-22,15952.1218735
45_7_2013-03-01,15713.8328914
45_7_2013-03-08,15355.8914448
45_7_2013-03-15,15559.9246008
45_7_2013-03-22,16204.4806046
45_7_2013-03-29,15786.0103069
45_7_2013-04-05,17005.3272683
45_7_2013-04-12,17732.7812757
45_7_2013-04-19,16891.7285157
45_7_2013-04-26,15356.1961162
45_7_2013-05-03,17295.7551894
45_7_2013-05-10,15505.4676336
45_7_2013-05-17,15280.5123891
45_7_2013-05-24,21285.1065082
45_7_2013-05-31,22110.7834634
45_7_2013-06-07,27107.1700584
45_7_2013-06-14,25240.0534546
45_7_2013-06-21,25981.5093408
45_7_2013-06-28,27720.4298336
45_7_2013-07-05,33533.4566115
45_7_2013-07-12,24601.4416798
45_7_2013-07-19,20582.7163351
45_7_2013-07-26,16061.8397282
45_8_2012-11-02,36524.8864247
45_8_2012-11-09,36556.9251694
45_8_2012-11-16,36102.8515701
45_8_2012-11-23,34690.3568927
45_8_2012-11-30,35912.8346184
45_8_2012-12-07,36847.085955
45_8_2012-12-14,39582.6189597
45_8_2012-12-21,46044.6478331
45_8_2012-12-28,34502.613346
45_8_2013-01-04,33152.0320683
45_8_2013-01-11,32595.4256928
45_8_2013-01-18,32472.2835275
45_8_2013-01-25,31958.2341223
45_8_2013-02-01,33964.5518258
45_8_2013-02-08,33049.8586452
45_8_2013-02-15,34135.7455643
45_8_2013-02-22,34355.946937
45_8_2013-03-01,34752.9638533
45_8_2013-03-08,34749.7922494
45_8_2013-03-15,34432.7616188
45_8_2013-03-22,34313.2995254
45_8_2013-03-29,34645.6358684
45_8_2013-04-05,35317.4082141
45_8_2013-04-12,34031.6795569
45_8_2013-04-19,33728.0928864
45_8_2013-04-26,34447.2933473
45_8_2013-05-03,34570.181604
45_8_2013-05-10,33760.185135
45_8_2013-05-17,33677.8419931
45_8_2013-05-24,34457.4949304
45_8_2013-05-31,34507.6479243
45_8_2013-06-07,34007.4038743
45_8_2013-06-14,33839.6917253
45_8_2013-06-21,33982.8314827
45_8_2013-06-28,34099.770986
45_8_2013-07-05,33813.2115821
45_8_2013-07-12,33462.4867224
45_8_2013-07-19,33338.5465046
45_8_2013-07-26,34266.4937385
45_9_2012-11-02,11841.3863084
45_9_2012-11-09,12585.1231763
45_9_2012-11-16,12627.3933622
45_9_2012-11-23,16760.1680887
45_9_2012-11-30,14473.0279213
45_9_2012-12-07,13336.1641932
45_9_2012-12-14,15324.9068994
45_9_2012-12-21,20641.7940004
45_9_2012-12-28,14622.5873879
45_9_2013-01-04,8996.88898412
45_9_2013-01-11,9736.82365091
45_9_2013-01-18,9983.47854807
45_9_2013-01-25,8231.47244701
45_9_2013-02-01,10008.2394708
45_9_2013-02-08,10071.8659954
45_9_2013-02-15,12452.4861952
45_9_2013-02-22,12154.2141996
45_9_2013-03-01,13853.9229164
45_9_2013-03-08,13431.7163914
45_9_2013-03-15,14601.2542812
45_9_2013-03-22,14822.9252185
45_9_2013-03-29,15527.35266
45_9_2013-04-05,16765.2883532
45_9_2013-04-12,21221.2947153
45_9_2013-04-19,20200.414776
45_9_2013-04-26,17556.8630142
45_9_2013-05-03,18770.5781505
45_9_2013-05-10,17600.4041376
45_9_2013-05-17,17825.6850227
45_9_2013-05-24,20825.6258218
45_9_2013-05-31,19598.1162765
45_9_2013-06-07,20614.171639
45_9_2013-06-14,20705.6397289
45_9_2013-06-21,20628.2082388
45_9_2013-06-28,20517.6650078
45_9_2013-07-05,21926.415412
45_9_2013-07-12,20027.810699
45_9_2013-07-19,19081.1425721
45_9_2013-07-26,17140.6895795
45_10_2012-11-02,13057.7336966
45_10_2012-11-09,13797.2516908
45_10_2012-11-16,13321.7722627
45_10_2012-11-23,13136.8875853
45_10_2012-11-30,13688.8795486
45_10_2012-12-07,14276.6132873
45_10_2012-12-14,15531.4807093
45_10_2012-12-21,16826.6333646
45_10_2012-12-28,14452.2196901
45_10_2013-01-04,12868.8153356
45_10_2013-01-11,12642.1938904
45_10_2013-01-18,13018.8651623
45_10_2013-01-25,13678.3453576
45_10_2013-02-01,12999.0960006
45_10_2013-02-08,13541.7633608
45_10_2013-02-15,13559.6889923
45_10_2013-02-22,13627.7776795
45_10_2013-03-01,13143.4577754
45_10_2013-03-08,13087.2037825
45_10_2013-03-15,13622.284241
45_10_2013-03-22,13276.124511
45_10_2013-03-29,13286.1552925
45_10_2013-04-05,13401.3168163
45_10_2013-04-12,13982.1843256
45_10_2013-04-19,13999.8456658
45_10_2013-04-26,13571.2280026
45_10_2013-05-03,13640.1248346
45_10_2013-05-10,13850.19167
45_10_2013-05-17,14106.9702074
45_10_2013-05-24,14707.7933986
45_10_2013-05-31,14227.6379285
45_10_2013-06-07,15211.6040473
45_10_2013-06-14,14912.5392952
45_10_2013-06-21,14795.1164706
45_10_2013-06-28,15489.6200076
45_10_2013-07-05,15996.7024706
45_10_2013-07-12,14989.4440174
45_10_2013-07-19,14786.7703336
45_10_2013-07-26,14101.0185552
45_11_2012-11-02,13281.7629805
45_11_2012-11-09,14234.0298127
45_11_2012-11-16,12893.9111371
45_11_2012-11-23,13616.5344465
45_11_2012-11-30,14464.7868078
45_11_2012-12-07,16136.9835269
45_11_2012-12-14,17034.9935928
45_11_2012-12-21,17095.3206144
45_11_2012-12-28,13463.1328852
45_11_2013-01-04,12725.2259798
45_11_2013-01-11,11440.887867
45_11_2013-01-18,11514.250779
45_11_2013-01-25,11548.5888584
45_11_2013-02-01,11688.2342049
45_11_2013-02-08,11880.1136642
45_11_2013-02-15,11589.3163557
45_11_2013-02-22,11888.8686324
45_11_2013-03-01,11792.4432946
45_11_2013-03-08,11702.6603526
45_11_2013-03-15,11164.1636291
45_11_2013-03-22,11169.0294184
45_11_2013-03-29,10714.3432973
45_11_2013-04-05,10738.8576345
45_11_2013-04-12,10979.4290713
45_11_2013-04-19,11249.4367023
45_11_2013-04-26,10665.9534749
45_11_2013-05-03,11607.67689
45_11_2013-05-10,11314.7622646
45_11_2013-05-17,11237.2827352
45_11_2013-05-24,16803.4927031
45_11_2013-05-31,17780.2760158
45_11_2013-06-07,23120.2006325
45_11_2013-06-14,16635.2799775
45_11_2013-06-21,16348.3561099
45_11_2013-06-28,20066.3989665
45_11_2013-07-05,24458.2337308
45_11_2013-07-12,20006.8753134
45_11_2013-07-19,21332.7059705
45_11_2013-07-26,14333.3881627
45_12_2012-11-02,3726.15413781
45_12_2012-11-09,3164.01871228
45_12_2012-11-16,3535.16177014
45_12_2012-11-23,3499.86949341
45_12_2012-11-30,2908.08234417
45_12_2012-12-07,3595.37070737
45_12_2012-12-14,3583.46363297
45_12_2012-12-21,3434.4973578
45_12_2012-12-28,2424.27637416
45_12_2013-01-04,2800.33348644
45_12_2013-01-11,2792.81592086
45_12_2013-01-18,3213.87476803
45_12_2013-01-25,2705.52104377
45_12_2013-02-01,2966.35101327
45_12_2013-02-08,2781.70323113
45_12_2013-02-15,3238.51013336
45_12_2013-02-22,2991.71859023
45_12_2013-03-01,3286.09398819
45_12_2013-03-08,3233.12907955
45_12_2013-03-15,3665.08113384
45_12_2013-03-22,3216.31808581
45_12_2013-03-29,2958.81877746
45_12_2013-04-05,3691.7958887
45_12_2013-04-12,4167.7292591
45_12_2013-04-19,4099.38039104
45_12_2013-04-26,3980.91928661
45_12_2013-05-03,4236.41836093
45_12_2013-05-10,4366.99671276
45_12_2013-05-17,4393.51375787
45_12_2013-05-24,4625.37526995
45_12_2013-05-31,4446.36220252
45_12_2013-06-07,4426.48115615
45_12_2013-06-14,4336.79388566
45_12_2013-06-21,4355.82892716
45_12_2013-06-28,4111.55590968
45_12_2013-07-05,3836.76829752
45_12_2013-07-12,3895.24312754
45_12_2013-07-19,3872.65315464
45_12_2013-07-26,3606.29676392
45_13_2012-11-02,26846.123455
45_13_2012-11-09,26980.9387889
45_13_2012-11-16,26603.5672246
45_13_2012-11-23,25851.2761785
45_13_2012-11-30,25646.8352208
45_13_2012-12-07,26147.5858649
45_13_2012-12-14,25707.8995254
45_13_2012-12-21,25615.6127
45_13_2012-12-28,23921.944728
45_13_2013-01-04,26832.9545096
45_13_2013-01-11,26351.9178395
45_13_2013-01-18,26304.0179333
45_13_2013-01-25,24374.3141028
45_13_2013-02-01,27162.6824889
45_13_2013-02-08,26396.7118146
45_13_2013-02-15,26892.5700358
45_13_2013-02-22,27322.534767
45_13_2013-03-01,28937.0856034
45_13_2013-03-08,27693.7091965
45_13_2013-03-15,28206.9434792
45_13_2013-03-22,27168.8070751
45_13_2013-03-29,26775.5305389
45_13_2013-04-05,28118.7265567
45_13_2013-04-12,26928.2383552
45_13_2013-04-19,26840.9224276
45_13_2013-04-26,26897.8242364
45_13_2013-05-03,27524.7573473
45_13_2013-05-10,27097.0340307
45_13_2013-05-17,26957.7961092
45_13_2013-05-24,27057.3656172
45_13_2013-05-31,26787.9173121
45_13_2013-06-07,27474.9507322
45_13_2013-06-14,27313.0995913
45_13_2013-06-21,27010.131726
45_13_2013-06-28,26331.0487939
45_13_2013-07-05,27291.0527348
45_13_2013-07-12,27131.5678716
45_13_2013-07-19,26702.1164281
45_13_2013-07-26,26546.5274468
45_14_2012-11-02,11082.8025672
45_14_2012-11-09,12398.9776754
45_14_2012-11-16,13036.95173
45_14_2012-11-23,31320.4081341
45_14_2012-11-30,25137.4101775
45_14_2012-12-07,20417.510827
45_14_2012-12-14,23575.8812061
45_14_2012-12-21,36012.3469552
45_14_2012-12-28,24615.5625341
45_14_2013-01-04,12918.2438191
45_14_2013-01-11,12286.1224817
45_14_2013-01-18,11856.1478366
45_14_2013-01-25,10599.1341874
45_14_2013-02-01,12987.2776391
45_14_2013-02-08,13455.7629777
45_14_2013-02-15,13304.3790057
45_14_2013-02-22,12356.4502123
45_14_2013-03-01,12015.2070849
45_14_2013-03-08,12883.3401768
45_14_2013-03-15,11796.0762015
45_14_2013-03-22,12328.2454685
45_14_2013-03-29,10984.8919575
45_14_2013-04-05,12261.9421485
45_14_2013-04-12,10713.3912101
45_14_2013-04-19,10664.6571816
45_14_2013-04-26,11196.4138608
45_14_2013-05-03,10982.0886064
45_14_2013-05-10,10730.1452294
45_14_2013-05-17,10707.0985303
45_14_2013-05-24,11059.8435867
45_14_2013-05-31,10849.1148528
45_14_2013-06-07,10717.902246
45_14_2013-06-14,10767.7667323
45_14_2013-06-21,10474.4773526
45_14_2013-06-28,10369.4036718
45_14_2013-07-05,11056.9433081
45_14_2013-07-12,10375.7552215
45_14_2013-07-19,10612.2917501
45_14_2013-07-26,10500.7064266
45_16_2012-11-02,3744.7203236
45_16_2012-11-09,4729.37952732
45_16_2012-11-16,4983.28589278
45_16_2012-11-23,4906.79733003
45_16_2012-11-30,5348.90478093
45_16_2012-12-07,4383.90636308
45_16_2012-12-14,4629.51158647
45_16_2012-12-21,3674.77798566
45_16_2012-12-28,3522.88368422
45_16_2013-01-04,3164.32320764
45_16_2013-01-11,2904.40499206
45_16_2013-01-18,2838.95230196
45_16_2013-01-25,7713.08077915
45_16_2013-02-01,3573.48537257
45_16_2013-02-08,6769.67868683
45_16_2013-02-15,3340.03362943
45_16_2013-02-22,5611.70573831
45_16_2013-03-01,7581.78890566
45_16_2013-03-08,7316.97779776
45_16_2013-03-15,7433.31968315
45_16_2013-03-22,7369.84651953
45_16_2013-03-29,8332.07591082
45_16_2013-04-05,8212.95792983
45_16_2013-04-12,26648.8416174
45_16_2013-04-19,26594.6394988
45_16_2013-04-26,13211.772575
45_16_2013-05-03,28620.95633
45_16_2013-05-10,31458.8141246
45_16_2013-05-17,32036.1093869
45_16_2013-05-24,38993.550186
45_16_2013-05-31,36222.3675188
45_16_2013-06-07,41126.0246327
45_16_2013-06-14,34885.5550539
45_16_2013-06-21,34514.2366346
45_16_2013-06-28,33702.4829772
45_16_2013-07-05,38416.3377556
45_16_2013-07-12,26116.332006
45_16_2013-07-19,23326.8149005
45_16_2013-07-26,19867.3659635
45_17_2012-11-02,10723.3267381
45_17_2012-11-09,11068.8140568
45_17_2012-11-16,11860.0035608
45_17_2012-11-23,15320.1106207
45_17_2012-11-30,14596.0504462
45_17_2012-12-07,15002.2960113
45_17_2012-12-14,15872.838076
45_17_2012-12-21,21334.5149755
45_17_2012-12-28,15301.6830541
45_17_2013-01-04,9911.20634582
45_17_2013-01-11,9604.64733076
45_17_2013-01-18,9681.59096007
45_17_2013-01-25,9004.41279366
45_17_2013-02-01,10566.7475269
45_17_2013-02-08,11601.8262557
45_17_2013-02-15,12116.9775721
45_17_2013-02-22,11956.9353002
45_17_2013-03-01,11995.9905971
45_17_2013-03-08,11673.0306949
45_17_2013-03-15,11065.5481036
45_17_2013-03-22,10573.9505067
45_17_2013-03-29,10189.4407987
45_17_2013-04-05,10374.5797332
45_17_2013-04-12,10481.8675367
45_17_2013-04-19,10202.6626892
45_17_2013-04-26,10189.2972694
45_17_2013-05-03,10739.0982323
45_17_2013-05-10,10875.5846123
45_17_2013-05-17,10281.9400946
45_17_2013-05-24,9288.54854979
45_17_2013-05-31,9309.56877085
45_17_2013-06-07,9792.73058
45_17_2013-06-14,9058.27579178
45_17_2013-06-21,9040.7840591
45_17_2013-06-28,8945.1159336
45_17_2013-07-05,9232.99601472
45_17_2013-07-12,8948.63905949
45_17_2013-07-19,8834.08081372
45_17_2013-07-26,8729.30674213
45_18_2012-11-02,10197.6155748
45_18_2012-11-09,9572.89994696
45_18_2012-11-16,9594.26436993
45_18_2012-11-23,23913.3069053
45_18_2012-11-30,33225.3253349
45_18_2012-12-07,50278.3098738
45_18_2012-12-14,42349.661212
45_18_2012-12-21,40878.0222057
45_18_2012-12-28,20358.4694897
45_18_2013-01-04,5716.90556287
45_18_2013-01-11,2504.6365852
45_18_2013-01-18,1767.74594697
45_18_2013-01-25,1389.30537239
45_18_2013-02-01,2106.98832314
45_18_2013-02-08,3426.35978593
45_18_2013-02-15,4680.21716131
45_18_2013-02-22,2242.83872514
45_18_2013-03-01,1799.06691641
45_18_2013-03-08,1581.13550998
45_18_2013-03-15,1423.35662802
45_18_2013-03-22,2169.94309541
45_18_2013-03-29,2426.90793098
45_18_2013-04-05,4360.28750129
45_18_2013-04-12,3184.8155741
45_18_2013-04-19,1586.10229214
45_18_2013-04-26,1793.28402411
45_18_2013-05-03,397.938927512
45_18_2013-05-10,89.886401615
45_18_2013-05-17,44.2824920062
45_18_2013-05-24,157.973547193
45_18_2013-05-31,681.462548713
45_18_2013-06-07,36.0608233391
45_18_2013-07-12,15.0623057477
45_19_2012-11-02,1422.64731024
45_19_2012-11-09,1648.97670578
45_19_2012-11-16,1589.82572839
45_19_2012-11-23,1557.5940103
45_19_2012-11-30,1459.5736574
45_19_2012-12-07,1577.77855623
45_19_2012-12-14,1569.98046375
45_19_2012-12-21,1782.79693216
45_19_2012-12-28,1289.46826237
45_19_2013-01-04,1266.61864358
45_19_2013-01-11,1233.40756624
45_19_2013-01-18,1219.74946962
45_19_2013-01-25,1092.01014537
45_19_2013-02-01,1233.05214773
45_19_2013-02-08,1471.81289496
45_19_2013-02-15,1444.18214487
45_19_2013-02-22,1517.08392497
45_19_2013-03-01,1679.23307556
45_19_2013-03-08,1556.19648274
45_19_2013-03-15,1515.56041085
45_19_2013-03-22,1459.38038344
45_19_2013-03-29,1474.14683137
45_19_2013-04-05,1643.3236081
45_19_2013-04-12,1331.59514959
45_19_2013-04-19,1318.49007052
45_19_2013-04-26,1371.19061877
45_19_2013-05-03,1542.15592051
45_19_2013-05-10,1390.87872298
45_19_2013-05-17,1343.83377819
45_19_2013-05-24,1326.98188364
45_19_2013-05-31,1311.52651073
45_19_2013-06-07,1163.4012184
45_19_2013-06-14,1176.59423038
45_19_2013-06-21,1245.50170108
45_19_2013-06-28,1304.9810675
45_19_2013-07-05,1291.68883832
45_19_2013-07-12,1310.5170028
45_19_2013-07-19,1031.72949473
45_19_2013-07-26,1280.65220834
45_20_2012-11-02,3736.77149697
45_20_2012-11-09,3982.3724858
45_20_2012-11-16,3839.25440517
45_20_2012-11-23,4210.83974898
45_20_2012-11-30,3852.73421367
45_20_2012-12-07,4058.66135006
45_20_2012-12-14,4033.29272113
45_20_2012-12-21,4186.81619046
45_20_2012-12-28,3809.42537775
45_20_2013-01-04,3612.39871263
45_20_2013-01-11,3373.08155462
45_20_2013-01-18,3404.85810671
45_20_2013-01-25,3449.15314323
45_20_2013-02-01,4699.8986871
45_20_2013-02-08,4712.49798043
45_20_2013-02-15,4801.3046166
45_20_2013-02-22,4785.93757778
45_20_2013-03-01,5237.54476155
45_20_2013-03-08,4789.67433794
45_20_2013-03-15,4783.10781913
45_20_2013-03-22,4856.52735409
45_20_2013-03-29,4563.68566227
45_20_2013-04-05,4975.56477282
45_20_2013-04-12,4708.88889353
45_20_2013-04-19,4710.25661104
45_20_2013-04-26,4669.6810046
45_20_2013-05-03,4837.64466024
45_20_2013-05-10,4684.81578477
45_20_2013-05-17,4720.87497329
45_20_2013-05-24,4614.15229568
45_20_2013-05-31,4387.59424102
45_20_2013-06-07,5075.1458144
45_20_2013-06-14,5089.03447951
45_20_2013-06-21,5068.71285329
45_20_2013-06-28,6983.57553574
45_20_2013-07-05,7217.63568874
45_20_2013-07-12,6016.04187367
45_20_2013-07-19,5743.7041488
45_20_2013-07-26,5237.8687993
45_21_2012-11-02,3895.24107039
45_21_2012-11-09,3897.11694529
45_21_2012-11-16,3876.8420873
45_21_2012-11-23,4087.68471495
45_21_2012-11-30,3743.30481868
45_21_2012-12-07,3971.63451758
45_21_2012-12-14,4516.5797401
45_21_2012-12-21,5065.92211394
45_21_2012-12-28,3932.22438315
45_21_2013-01-04,3241.29282838
45_21_2013-01-11,3269.51135346
45_21_2013-01-18,3379.84705131
45_21_2013-01-25,3197.2280885
45_21_2013-02-01,3545.19670657
45_21_2013-02-08,4067.54737713
45_21_2013-02-15,4172.18744108
45_21_2013-02-22,4115.99182342
45_21_2013-03-01,4469.82576725
45_21_2013-03-08,4465.41568832
45_21_2013-03-15,4264.70567062
45_21_2013-03-22,4164.22119841
45_21_2013-03-29,4130.12600835
45_21_2013-04-05,4413.58785091
45_21_2013-04-12,4024.72642015
45_21_2013-04-19,3956.80201479
45_21_2013-04-26,4127.80359581
45_21_2013-05-03,3950.61941105
45_21_2013-05-10,3996.00678952
45_21_2013-05-17,3993.53751622
45_21_2013-05-24,3882.44714588
45_21_2013-05-31,3959.79306214
45_21_2013-06-07,4126.3247768
45_21_2013-06-14,4125.04328128
45_21_2013-06-21,3976.57421659
45_21_2013-06-28,4124.9930142
45_21_2013-07-05,4135.23894358
45_21_2013-07-12,4114.96119455
45_21_2013-07-19,3840.79011759
45_21_2013-07-26,3741.49986533
45_22_2012-11-02,7902.41132139
45_22_2012-11-09,8901.47503486
45_22_2012-11-16,8606.96196851
45_22_2012-11-23,11579.1003205
45_22_2012-11-30,11160.3363209
45_22_2012-12-07,9953.99841302
45_22_2012-12-14,11193.6333676
45_22_2012-12-21,14426.9240706
45_22_2012-12-28,13014.0457279
45_22_2013-01-04,6870.60395222
45_22_2013-01-11,6098.4611262
45_22_2013-01-18,6071.66109816
45_22_2013-01-25,5866.11798499
45_22_2013-02-01,8509.26167
45_22_2013-02-08,10287.7003793
45_22_2013-02-15,11110.5205561
45_22_2013-02-22,11013.4907921
45_22_2013-03-01,9559.32397815
45_22_2013-03-08,10334.3442239
45_22_2013-03-15,8766.68465602
45_22_2013-03-22,10093.8352822
45_22_2013-03-29,9029.52203888
45_22_2013-04-05,8545.01795413
45_22_2013-04-12,8177.22564412
45_22_2013-04-19,8065.91807748
45_22_2013-04-26,7523.42198616
45_22_2013-05-03,9181.18644781
45_22_2013-05-10,7855.51168684
45_22_2013-05-17,6504.09953809
45_22_2013-05-24,6065.75788478
45_22_2013-05-31,6303.87835183
45_22_2013-06-07,6326.02809784
45_22_2013-06-14,6399.7646993
45_22_2013-06-21,6147.19003278
45_22_2013-06-28,5966.23278372
45_22_2013-07-05,6830.64155971
45_22_2013-07-12,6984.2452953
45_22_2013-07-19,6745.69826713
45_22_2013-07-26,6311.61591545
45_23_2012-11-02,24411.6234978
45_23_2012-11-09,22923.1262273
45_23_2012-11-16,23322.8765234
45_23_2012-11-23,31330.9070558
45_23_2012-11-30,30860.4459896
45_23_2012-12-07,33323.9169309
45_23_2012-12-14,42705.1002965
45_23_2012-12-21,57200.3811096
45_23_2012-12-28,33131.4835033
45_23_2013-01-04,17700.5700805
45_23_2013-01-11,16747.0266519
45_23_2013-01-18,16452.0432116
45_23_2013-01-25,15431.7150201
45_23_2013-02-01,18190.8442236
45_23_2013-02-08,18443.4300644
45_23_2013-02-15,19869.6509591
45_23_2013-02-22,19361.495306
45_23_2013-03-01,18703.449077
45_23_2013-03-08,19698.2176709
45_23_2013-03-15,19625.2495149
45_23_2013-03-22,19470.8825561
45_23_2013-03-29,19033.7954484
45_23_2013-04-05,19150.6748288
45_23_2013-04-12,21307.7957254
45_23_2013-04-19,20006.7838445
45_23_2013-04-26,19508.1249029
45_23_2013-05-03,20190.5030333
45_23_2013-05-10,21275.8894794
45_23_2013-05-17,21190.8339648
45_23_2013-05-24,24728.2047967
45_23_2013-05-31,24404.5571715
45_23_2013-06-07,26299.4780184
45_23_2013-06-14,26543.3271841
45_23_2013-06-21,27302.2528744
45_23_2013-06-28,27403.2304063
45_23_2013-07-05,26473.8358887
45_23_2013-07-12,22611.4530259
45_23_2013-07-19,21321.8786898
45_23_2013-07-26,20272.742652
45_24_2012-11-02,7007.06378674
45_24_2012-11-09,6804.34003145
45_24_2012-11-16,6266.77847835
45_24_2012-11-23,9799.6325752
45_24_2012-11-30,7472.79646084
45_24_2012-12-07,8320.42826776
45_24_2012-12-14,10035.2293483
45_24_2012-12-21,12490.0047789
45_24_2012-12-28,6965.25164894
45_24_2013-01-04,3175.07203691
45_24_2013-01-11,3003.24236849
45_24_2013-01-18,3132.35182541
45_24_2013-01-25,2922.23078879
45_24_2013-02-01,3942.14658006
45_24_2013-02-08,4342.81680692
45_24_2013-02-15,4581.17773855
45_24_2013-02-22,4618.44656245
45_24_2013-03-01,5452.3039685
45_24_2013-03-08,4784.3830933
45_24_2013-03-15,5257.77808046
45_24_2013-03-22,5057.09088888
45_24_2013-03-29,4790.48189571
45_24_2013-04-05,5139.67242648
45_24_2013-04-12,5250.31458228
45_24_2013-04-19,5115.21392265
45_24_2013-04-26,4177.37133338
45_24_2013-05-03,4448.13738178
45_24_2013-05-10,4645.06083712
45_24_2013-05-17,4700.66924079
45_24_2013-05-24,5385.86508767
45_24_2013-05-31,5193.18734604
45_24_2013-06-07,5227.43811268
45_24_2013-06-14,4965.84035896
45_24_2013-06-21,4957.31451979
45_24_2013-06-28,4623.52998695
45_24_2013-07-05,4334.40725819
45_24_2013-07-12,4024.69456656
45_24_2013-07-19,3908.88348027
45_24_2013-07-26,4515.70276831
45_25_2012-11-02,8520.52741633
45_25_2012-11-09,8911.51871955
45_25_2012-11-16,8740.45524081
45_25_2012-11-23,10077.9447198
45_25_2012-11-30,9229.12746122
45_25_2012-12-07,9314.30836126
45_25_2012-12-14,10777.942501
45_25_2012-12-21,13720.556806
45_25_2012-12-28,11174.4473351
45_25_2013-01-04,5986.66118116
45_25_2013-01-11,6005.8331008
45_25_2013-01-18,5963.99279514
45_25_2013-01-25,7306.23084541
45_25_2013-02-01,6620.88064325
45_25_2013-02-08,6977.83313766
45_25_2013-02-15,6835.88643357
45_25_2013-02-22,7315.74328162
45_25_2013-03-01,7580.98978795
45_25_2013-03-08,8072.22902926
45_25_2013-03-15,8359.10450955
45_25_2013-03-22,7707.29931883
45_25_2013-03-29,7834.34536812
45_25_2013-04-05,8753.50566328
45_25_2013-04-12,9911.41081791
45_25_2013-04-19,8408.75332489
45_25_2013-04-26,8363.5144617
45_25_2013-05-03,8241.3670042
45_25_2013-05-10,8853.87259611
45_25_2013-05-17,8844.94436069
